Gene stable ID	Gene name	Gene start (bp)	Gene end (bp)	Chromosome/scaffold name
ENSG00000105245	NUMBL	40665905	40690972	19
ENSG00000105245	NUMBL	40665905	40690972	19
ENSG00000105245	NUMBL	40665905	40690972	19
ENSG00000105245	NUMBL	40665905	40690972	19
ENSG00000105245	NUMBL	40665905	40690972	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000123815	COQ8B	40691514	40725784	19
ENSG00000130313	PGLS	17511636	17521288	19
ENSG00000130313	PGLS	17511636	17521288	19
ENSG00000130313	PGLS	17511636	17521288	19
ENSG00000130313	PGLS	17511636	17521288	19
ENSG00000130313	PGLS	17511636	17521288	19
ENSG00000130313	PGLS	17511636	17521288	19
ENSG00000142444	TIMM29	10928811	10933535	19
ENSG00000142444	TIMM29	10928811	10933535	19
ENSG00000142444	TIMM29	10928811	10933535	19
ENSG00000104964	TLE5	3052910	3063107	19
ENSG00000104964	TLE5	3052910	3063107	19
ENSG00000104964	TLE5	3052910	3063107	19
ENSG00000104964	TLE5	3052910	3063107	19
ENSG00000104964	TLE5	3052910	3063107	19
ENSG00000104964	TLE5	3052910	3063107	19
ENSG00000104964	TLE5	3052910	3063107	19
ENSG00000104964	TLE5	3052910	3063107	19
ENSG00000104964	TLE5	3052910	3063107	19
ENSG00000104964	TLE5	3052910	3063107	19
ENSG00000104964	TLE5	3052910	3063107	19
ENSG00000104964	TLE5	3052910	3063107	19
ENSG00000126259	KIRREL2	35855861	35867136	19
ENSG00000126259	KIRREL2	35855861	35867136	19
ENSG00000126259	KIRREL2	35855861	35867136	19
ENSG00000126259	KIRREL2	35855861	35867136	19
ENSG00000126259	KIRREL2	35855861	35867136	19
ENSG00000105290	APLP1	35867899	35879792	19
ENSG00000105290	APLP1	35867899	35879792	19
ENSG00000105290	APLP1	35867899	35879792	19
ENSG00000105290	APLP1	35867899	35879792	19
ENSG00000105290	APLP1	35867899	35879792	19
ENSG00000105290	APLP1	35867899	35879792	19
ENSG00000105290	APLP1	35867899	35879792	19
ENSG00000105290	APLP1	35867899	35879792	19
ENSG00000105290	APLP1	35867899	35879792	19
ENSG00000105290	APLP1	35867899	35879792	19
ENSG00000105290	APLP1	35867899	35879792	19
ENSG00000105290	APLP1	35867899	35879792	19
ENSG00000126264	HCST	35902529	35904377	19
ENSG00000126264	HCST	35902529	35904377	19
ENSG00000011600	TYROBP	35904401	35908295	19
ENSG00000011600	TYROBP	35904401	35908295	19
ENSG00000011600	TYROBP	35904401	35908295	19
ENSG00000011600	TYROBP	35904401	35908295	19
ENSG00000011600	TYROBP	35904401	35908295	19
ENSG00000011600	TYROBP	35904401	35908295	19
ENSG00000011600	TYROBP	35904401	35908295	19
ENSG00000011600	TYROBP	35904401	35908295	19
ENSG00000011600	TYROBP	35904401	35908295	19
ENSG00000132005	RFX1	13961530	14007039	19
ENSG00000132005	RFX1	13961530	14007039	19
ENSG00000132005	RFX1	13961530	14007039	19
ENSG00000132005	RFX1	13961530	14007039	19
ENSG00000132005	RFX1	13961530	14007039	19
ENSG00000132005	RFX1	13961530	14007039	19
ENSG00000132005	RFX1	13961530	14007039	19
ENSG00000171136	RLN3	14028148	14031551	19
ENSG00000171136	RLN3	14028148	14031551	19
ENSG00000104998	IL27RA	14031762	14053218	19
ENSG00000187867	PALM3	14053363	14062076	19
ENSG00000187867	PALM3	14053363	14062076	19
ENSG00000187867	PALM3	14053363	14062076	19
ENSG00000187867	PALM3	14053363	14062076	19
ENSG00000188032	C19orf67	14081624	14085875	19
ENSG00000188032	C19orf67	14081624	14085875	19
ENSG00000188032	C19orf67	14081624	14085875	19
ENSG00000105011	ASF1B	14119512	14136613	19
ENSG00000105011	ASF1B	14119512	14136613	19
ENSG00000105011	ASF1B	14119512	14136613	19
ENSG00000105011	ASF1B	14119512	14136613	19
ENSG00000105011	ASF1B	14119512	14136613	19
ENSG00000130283	GDF1	18868545	18896158	19
ENSG00000105669	COPE	18899514	18919387	19
ENSG00000105669	COPE	18899514	18919387	19
ENSG00000105669	COPE	18899514	18919387	19
ENSG00000105669	COPE	18899514	18919387	19
ENSG00000105669	COPE	18899514	18919387	19
ENSG00000105669	COPE	18899514	18919387	19
ENSG00000105669	COPE	18899514	18919387	19
ENSG00000105669	COPE	18899514	18919387	19
ENSG00000105669	COPE	18899514	18919387	19
ENSG00000105669	COPE	18899514	18919387	19
ENSG00000105669	COPE	18899514	18919387	19
ENSG00000268193		18907013	18934397	19
ENSG00000268193		18907013	18934397	19
ENSG00000105671	DDX49	18919705	18929189	19
ENSG00000105671	DDX49	18919705	18929189	19
ENSG00000105671	DDX49	18919705	18929189	19
ENSG00000105671	DDX49	18919705	18929189	19
ENSG00000105671	DDX49	18919705	18929189	19
ENSG00000105671	DDX49	18919705	18929189	19
ENSG00000105671	DDX49	18919705	18929189	19
ENSG00000105671	DDX49	18919705	18929189	19
ENSG00000105671	DDX49	18919705	18929189	19
ENSG00000105671	DDX49	18919705	18929189	19
ENSG00000105671	DDX49	18919705	18929189	19
ENSG00000105671	DDX49	18919705	18929189	19
ENSG00000105671	DDX49	18919705	18929189	19
ENSG00000105671	DDX49	18919705	18929189	19
ENSG00000051128	HOMER3	18929201	18941261	19
ENSG00000051128	HOMER3	18929201	18941261	19
ENSG00000051128	HOMER3	18929201	18941261	19
ENSG00000051128	HOMER3	18929201	18941261	19
ENSG00000051128	HOMER3	18929201	18941261	19
ENSG00000051128	HOMER3	18929201	18941261	19
ENSG00000051128	HOMER3	18929201	18941261	19
ENSG00000051128	HOMER3	18929201	18941261	19
ENSG00000051128	HOMER3	18929201	18941261	19
ENSG00000051128	HOMER3	18929201	18941261	19
ENSG00000051128	HOMER3	18929201	18941261	19
ENSG00000051128	HOMER3	18929201	18941261	19
ENSG00000105329	TGFB1	41301587	41353922	19
ENSG00000105329	TGFB1	41301587	41353922	19
ENSG00000105329	TGFB1	41301587	41353922	19
ENSG00000105329	TGFB1	41301587	41353922	19
ENSG00000105329	TGFB1	41301587	41353922	19
ENSG00000130175	PRKCSH	11435284	11450968	19
ENSG00000130175	PRKCSH	11435284	11450968	19
ENSG00000130175	PRKCSH	11435284	11450968	19
ENSG00000130175	PRKCSH	11435284	11450968	19
ENSG00000130175	PRKCSH	11435284	11450968	19
ENSG00000130175	PRKCSH	11435284	11450968	19
ENSG00000130175	PRKCSH	11435284	11450968	19
ENSG00000130175	PRKCSH	11435284	11450968	19
ENSG00000130175	PRKCSH	11435284	11450968	19
ENSG00000130175	PRKCSH	11435284	11450968	19
ENSG00000130175	PRKCSH	11435284	11450968	19
ENSG00000130175	PRKCSH	11435284	11450968	19
ENSG00000130175	PRKCSH	11435284	11450968	19
ENSG00000130175	PRKCSH	11435284	11450968	19
ENSG00000130175	PRKCSH	11435284	11450968	19
ENSG00000130175	PRKCSH	11435284	11450968	19
ENSG00000130175	PRKCSH	11435284	11450968	19
ENSG00000130175	PRKCSH	11435284	11450968	19
ENSG00000130175	PRKCSH	11435284	11450968	19
ENSG00000130175	PRKCSH	11435284	11450968	19
ENSG00000130175	PRKCSH	11435284	11450968	19
ENSG00000130175	PRKCSH	11435284	11450968	19
ENSG00000141933	TPGS1	507497	519654	19
ENSG00000141933	TPGS1	507497	519654	19
ENSG00000099804	CDC34	531760	542092	19
ENSG00000099804	CDC34	531760	542092	19
ENSG00000099804	CDC34	531760	542092	19
ENSG00000099804	CDC34	531760	542092	19
ENSG00000099804	CDC34	531760	542092	19
ENSG00000099804	CDC34	531760	542092	19
ENSG00000099804	CDC34	531760	542092	19
ENSG00000197540	GZMM	544034	549924	19
ENSG00000197540	GZMM	544034	549924	19
ENSG00000176490	DIRAS1	2714567	2721372	19
ENSG00000176490	DIRAS1	2714567	2721372	19
ENSG00000176490	DIRAS1	2714567	2721372	19
ENSG00000267001		2717769	2740048	19
ENSG00000141873	SLC39A3	2732204	2740028	19
ENSG00000141873	SLC39A3	2732204	2740028	19
ENSG00000141873	SLC39A3	2732204	2740028	19
ENSG00000141873	SLC39A3	2732204	2740028	19
ENSG00000141873	SLC39A3	2732204	2740028	19
ENSG00000141873	SLC39A3	2732204	2740028	19
ENSG00000104969	SGTA	2754715	2783362	19
ENSG00000104969	SGTA	2754715	2783362	19
ENSG00000104969	SGTA	2754715	2783362	19
ENSG00000104969	SGTA	2754715	2783362	19
ENSG00000104969	SGTA	2754715	2783362	19
ENSG00000104969	SGTA	2754715	2783362	19
ENSG00000104969	SGTA	2754715	2783362	19
ENSG00000104969	SGTA	2754715	2783362	19
ENSG00000104969	SGTA	2754715	2783362	19
ENSG00000104969	SGTA	2754715	2783362	19
ENSG00000104969	SGTA	2754715	2783362	19
ENSG00000104969	SGTA	2754715	2783362	19
ENSG00000104969	SGTA	2754715	2783362	19
ENSG00000104969	SGTA	2754715	2783362	19
ENSG00000104969	SGTA	2754715	2783362	19
ENSG00000104969	SGTA	2754715	2783362	19
ENSG00000104969	SGTA	2754715	2783362	19
ENSG00000104969	SGTA	2754715	2783362	19
ENSG00000172009	THOP1	2785503	2815807	19
ENSG00000172009	THOP1	2785503	2815807	19
ENSG00000172009	THOP1	2785503	2815807	19
ENSG00000172009	THOP1	2785503	2815807	19
ENSG00000172009	THOP1	2785503	2815807	19
ENSG00000172009	THOP1	2785503	2815807	19
ENSG00000172009	THOP1	2785503	2815807	19
ENSG00000172009	THOP1	2785503	2815807	19
ENSG00000172009	THOP1	2785503	2815807	19
ENSG00000172009	THOP1	2785503	2815807	19
ENSG00000172009	THOP1	2785503	2815807	19
ENSG00000172009	THOP1	2785503	2815807	19
ENSG00000172009	THOP1	2785503	2815807	19
ENSG00000172009	THOP1	2785503	2815807	19
ENSG00000172006	ZNF554	2819868	2836735	19
ENSG00000172006	ZNF554	2819868	2836735	19
ENSG00000172006	ZNF554	2819868	2836735	19
ENSG00000172006	ZNF554	2819868	2836735	19
ENSG00000186300	ZNF555	2841437	2860471	19
ENSG00000186300	ZNF555	2841437	2860471	19
ENSG00000186300	ZNF555	2841437	2860471	19
ENSG00000172000	ZNF556	2867335	2883445	19
ENSG00000172000	ZNF556	2867335	2883445	19
ENSG00000172000	ZNF556	2867335	2883445	19
ENSG00000079999	KEAP1	10486125	10503558	19
ENSG00000079999	KEAP1	10486125	10503558	19
ENSG00000079999	KEAP1	10486125	10503558	19
ENSG00000079999	KEAP1	10486125	10503558	19
ENSG00000079999	KEAP1	10486125	10503558	19
ENSG00000079999	KEAP1	10486125	10503558	19
ENSG00000079999	KEAP1	10486125	10503558	19
ENSG00000079999	KEAP1	10486125	10503558	19
ENSG00000079999	KEAP1	10486125	10503558	19
ENSG00000079999	KEAP1	10486125	10503558	19
ENSG00000130734	ATG4D	10543895	10553418	19
ENSG00000130734	ATG4D	10543895	10553418	19
ENSG00000130734	ATG4D	10543895	10553418	19
ENSG00000130734	ATG4D	10543895	10553418	19
ENSG00000130734	ATG4D	10543895	10553418	19
ENSG00000130734	ATG4D	10543895	10553418	19
ENSG00000130734	ATG4D	10543895	10553418	19
ENSG00000130734	ATG4D	10543895	10553418	19
ENSG00000130734	ATG4D	10543895	10553418	19
ENSG00000130734	ATG4D	10543895	10553418	19
ENSG00000130734	ATG4D	10543895	10553418	19
ENSG00000130734	ATG4D	10543895	10553418	19
ENSG00000129347	KRI1	10553085	10566031	19
ENSG00000129347	KRI1	10553085	10566031	19
ENSG00000129347	KRI1	10553085	10566031	19
ENSG00000129347	KRI1	10553085	10566031	19
ENSG00000129347	KRI1	10553085	10566031	19
ENSG00000129347	KRI1	10553085	10566031	19
ENSG00000129347	KRI1	10553085	10566031	19
ENSG00000129347	KRI1	10553085	10566031	19
ENSG00000129347	KRI1	10553085	10566031	19
ENSG00000129347	KRI1	10553085	10566031	19
ENSG00000129347	KRI1	10553085	10566031	19
ENSG00000129347	KRI1	10553085	10566031	19
ENSG00000129347	KRI1	10553085	10566031	19
ENSG00000129347	KRI1	10553085	10566031	19
ENSG00000129347	KRI1	10553085	10566031	19
ENSG00000129347	KRI1	10553085	10566031	19
ENSG00000129355	CDKN2D	10566460	10569059	19
ENSG00000129355	CDKN2D	10566460	10569059	19
ENSG00000129354	AP1M2	10572671	10587315	19
ENSG00000129354	AP1M2	10572671	10587315	19
ENSG00000129354	AP1M2	10572671	10587315	19
ENSG00000129354	AP1M2	10572671	10587315	19
ENSG00000129354	AP1M2	10572671	10587315	19
ENSG00000129354	AP1M2	10572671	10587315	19
ENSG00000129354	AP1M2	10572671	10587315	19
ENSG00000129354	AP1M2	10572671	10587315	19
ENSG00000129354	AP1M2	10572671	10587315	19
ENSG00000129354	AP1M2	10572671	10587315	19
ENSG00000129353	SLC44A2	10602457	10644557	19
ENSG00000129353	SLC44A2	10602457	10644557	19
ENSG00000129353	SLC44A2	10602457	10644557	19
ENSG00000129353	SLC44A2	10602457	10644557	19
ENSG00000129353	SLC44A2	10602457	10644557	19
ENSG00000129353	SLC44A2	10602457	10644557	19
ENSG00000129353	SLC44A2	10602457	10644557	19
ENSG00000129353	SLC44A2	10602457	10644557	19
ENSG00000129353	SLC44A2	10602457	10644557	19
ENSG00000129353	SLC44A2	10602457	10644557	19
ENSG00000129353	SLC44A2	10602457	10644557	19
ENSG00000129353	SLC44A2	10602457	10644557	19
ENSG00000129353	SLC44A2	10602457	10644557	19
ENSG00000129353	SLC44A2	10602457	10644557	19
ENSG00000129353	SLC44A2	10602457	10644557	19
ENSG00000213339	QTRT1	10701430	10713437	19
ENSG00000213339	QTRT1	10701430	10713437	19
ENSG00000213339	QTRT1	10701430	10713437	19
ENSG00000213339	QTRT1	10701430	10713437	19
ENSG00000213339	QTRT1	10701430	10713437	19
ENSG00000213339	QTRT1	10701430	10713437	19
ENSG00000213339	QTRT1	10701430	10713437	19
ENSG00000213339	QTRT1	10701430	10713437	19
ENSG00000213339	QTRT1	10701430	10713437	19
ENSG00000213339	QTRT1	10701430	10713437	19
ENSG00000213339	QTRT1	10701430	10713437	19
ENSG00000213339	QTRT1	10701430	10713437	19
ENSG00000099203	TMED1	10832067	10836318	19
ENSG00000099203	TMED1	10832067	10836318	19
ENSG00000099203	TMED1	10832067	10836318	19
ENSG00000099203	TMED1	10832067	10836318	19
ENSG00000099203	TMED1	10832067	10836318	19
ENSG00000099203	TMED1	10832067	10836318	19
ENSG00000099203	TMED1	10832067	10836318	19
ENSG00000214212	C19orf38	10836575	10869790	19
ENSG00000214212	C19orf38	10836575	10869790	19
ENSG00000214212	C19orf38	10836575	10869790	19
ENSG00000130844	ZNF331	53519527	53580269	19
ENSG00000130844	ZNF331	53519527	53580269	19
ENSG00000130844	ZNF331	53519527	53580269	19
ENSG00000130844	ZNF331	53519527	53580269	19
ENSG00000130844	ZNF331	53519527	53580269	19
ENSG00000130844	ZNF331	53519527	53580269	19
ENSG00000130844	ZNF331	53519527	53580269	19
ENSG00000130844	ZNF331	53519527	53580269	19
ENSG00000130844	ZNF331	53519527	53580269	19
ENSG00000130844	ZNF331	53519527	53580269	19
ENSG00000130844	ZNF331	53519527	53580269	19
ENSG00000130844	ZNF331	53519527	53580269	19
ENSG00000130844	ZNF331	53519527	53580269	19
ENSG00000130844	ZNF331	53519527	53580269	19
ENSG00000130844	ZNF331	53519527	53580269	19
ENSG00000130844	ZNF331	53519527	53580269	19
ENSG00000130844	ZNF331	53519527	53580269	19
ENSG00000130844	ZNF331	53519527	53580269	19
ENSG00000130844	ZNF331	53519527	53580269	19
ENSG00000130844	ZNF331	53519527	53580269	19
ENSG00000130844	ZNF331	53519527	53580269	19
ENSG00000130844	ZNF331	53519527	53580269	19
ENSG00000130844	ZNF331	53519527	53580269	19
ENSG00000130844	ZNF331	53519527	53580269	19
ENSG00000130844	ZNF331	53519527	53580269	19
ENSG00000130844	ZNF331	53519527	53580269	19
ENSG00000130844	ZNF331	53519527	53580269	19
ENSG00000130844	ZNF331	53519527	53580269	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000105723	GSK3A	42226225	42242625	19
ENSG00000268643		42234583	42255132	19
ENSG00000268643		42234583	42255132	19
ENSG00000105732	ZNF574	42068477	42081552	19
ENSG00000105732	ZNF574	42068477	42081552	19
ENSG00000105732	ZNF574	42068477	42081552	19
ENSG00000105732	ZNF574	42068477	42081552	19
ENSG00000160570	DEDD2	42198598	42220140	19
ENSG00000160570	DEDD2	42198598	42220140	19
ENSG00000160570	DEDD2	42198598	42220140	19
ENSG00000160570	DEDD2	42198598	42220140	19
ENSG00000160570	DEDD2	42198598	42220140	19
ENSG00000160570	DEDD2	42198598	42220140	19
ENSG00000160570	DEDD2	42198598	42220140	19
ENSG00000160570	DEDD2	42198598	42220140	19
ENSG00000160570	DEDD2	42198598	42220140	19
ENSG00000160570	DEDD2	42198598	42220140	19
ENSG00000160570	DEDD2	42198598	42220140	19
ENSG00000160570	DEDD2	42198598	42220140	19
ENSG00000160570	DEDD2	42198598	42220140	19
ENSG00000288671		42215133	42232149	19
ENSG00000010310	GIPR	45668221	45683722	19
ENSG00000010310	GIPR	45668221	45683722	19
ENSG00000010310	GIPR	45668221	45683722	19
ENSG00000010310	GIPR	45668221	45683722	19
ENSG00000010310	GIPR	45668221	45683722	19
ENSG00000010310	GIPR	45668221	45683722	19
ENSG00000010310	GIPR	45668221	45683722	19
ENSG00000010310	GIPR	45668221	45683722	19
ENSG00000010310	GIPR	45668221	45683722	19
ENSG00000011478	QPCTL	45692403	45703989	19
ENSG00000011478	QPCTL	45692403	45703989	19
ENSG00000011478	QPCTL	45692403	45703989	19
ENSG00000011478	QPCTL	45692403	45703989	19
ENSG00000011478	QPCTL	45692403	45703989	19
ENSG00000011478	QPCTL	45692403	45703989	19
ENSG00000011478	QPCTL	45692403	45703989	19
ENSG00000011478	QPCTL	45692403	45703989	19
ENSG00000177051	FBXO46	45710629	45730896	19
ENSG00000177051	FBXO46	45710629	45730896	19
ENSG00000177051	FBXO46	45710629	45730896	19
ENSG00000288669		7728958	7745662	19
ENSG00000288669		7728958	7745662	19
ENSG00000288669		7728958	7745662	19
ENSG00000288669		7728958	7745662	19
ENSG00000167680	SEMA6B	4542593	4581776	19
ENSG00000167680	SEMA6B	4542593	4581776	19
ENSG00000167680	SEMA6B	4542593	4581776	19
ENSG00000167680	SEMA6B	4542593	4581776	19
ENSG00000167680	SEMA6B	4542593	4581776	19
ENSG00000197961	ZNF121	9560329	9584504	19
ENSG00000197961	ZNF121	9560329	9584504	19
ENSG00000197961	ZNF121	9560329	9584504	19
ENSG00000197256	KANK2	11164270	11197791	19
ENSG00000197256	KANK2	11164270	11197791	19
ENSG00000197256	KANK2	11164270	11197791	19
ENSG00000197256	KANK2	11164270	11197791	19
ENSG00000197256	KANK2	11164270	11197791	19
ENSG00000197256	KANK2	11164270	11197791	19
ENSG00000197256	KANK2	11164270	11197791	19
ENSG00000197256	KANK2	11164270	11197791	19
ENSG00000197256	KANK2	11164270	11197791	19
ENSG00000197256	KANK2	11164270	11197791	19
ENSG00000197256	KANK2	11164270	11197791	19
ENSG00000197256	KANK2	11164270	11197791	19
ENSG00000197256	KANK2	11164270	11197791	19
ENSG00000185198	PRSS57	685546	695498	19
ENSG00000185198	PRSS57	685546	695498	19
ENSG00000167483	NIBAN3	17523301	17553839	19
ENSG00000167483	NIBAN3	17523301	17553839	19
ENSG00000167483	NIBAN3	17523301	17553839	19
ENSG00000167483	NIBAN3	17523301	17553839	19
ENSG00000167483	NIBAN3	17523301	17553839	19
ENSG00000167483	NIBAN3	17523301	17553839	19
ENSG00000167483	NIBAN3	17523301	17553839	19
ENSG00000167483	NIBAN3	17523301	17553839	19
ENSG00000167483	NIBAN3	17523301	17553839	19
ENSG00000167483	NIBAN3	17523301	17553839	19
ENSG00000167483	NIBAN3	17523301	17553839	19
ENSG00000167483	NIBAN3	17523301	17553839	19
ENSG00000167483	NIBAN3	17523301	17553839	19
ENSG00000126262	FFAR2	35443907	35451767	19
ENSG00000126262	FFAR2	35443907	35451767	19
ENSG00000126262	FFAR2	35443907	35451767	19
ENSG00000196684	HSH2D	16134028	16158575	19
ENSG00000196684	HSH2D	16134028	16158575	19
ENSG00000196684	HSH2D	16134028	16158575	19
ENSG00000196684	HSH2D	16134028	16158575	19
ENSG00000196684	HSH2D	16134028	16158575	19
ENSG00000196684	HSH2D	16134028	16158575	19
ENSG00000196684	HSH2D	16134028	16158575	19
ENSG00000196684	HSH2D	16134028	16158575	19
