intervalNumber	intervalChrom	intervalStart	intervalEnd	GWAS_value
230536	chr6	91465001	91475000	0.0
230537	chr6	91470001	91480000	0.0
230538	chr6	91475001	91485000	0.0
230539	chr6	91480001	91490000	0.0
230540	chr6	91485001	91495000	0.0
230541	chr6	91490001	91500000	0.0
230542	chr6	91495001	91505000	0.0
230543	chr6	91500001	91510000	0.0
230544	chr6	91505001	91515000	0.0
230545	chr6	91510001	91520000	0.0
230546	chr6	91515001	91525000	0.0
230547	chr6	91520001	91530000	0.0
230548	chr6	91525001	91535000	0.0
230549	chr6	91530001	91540000	0.0
230550	chr6	91535001	91545000	0.0
230551	chr6	91540001	91550000	0.0
230552	chr6	91545001	91555000	0.0
230553	chr6	91550001	91560000	0.0
230554	chr6	91555001	91565000	0.0
230555	chr6	91560001	91570000	0.0
230556	chr6	91565001	91575000	0.0
230557	chr6	91570001	91580000	0.0
230558	chr6	91575001	91585000	0.0
230559	chr6	91580001	91590000	0.0
230560	chr6	91585001	91595000	0.0
230561	chr6	91590001	91600000	0.0
230562	chr6	91595001	91605000	0.0
230563	chr6	91600001	91610000	0.0
230564	chr6	91605001	91615000	0.0
230565	chr6	91610001	91620000	0.0
230566	chr6	91615001	91625000	0.0
230567	chr6	91620001	91630000	0.0
230568	chr6	91625001	91635000	0.0
230569	chr6	91630001	91640000	0.0
230570	chr6	91635001	91645000	0.0
230571	chr6	91640001	91650000	0.0
230572	chr6	91645001	91655000	0.0
230573	chr6	91650001	91660000	0.0
230574	chr6	91655001	91665000	0.0
230575	chr6	91660001	91670000	0.0
230576	chr6	91665001	91675000	0.0
230577	chr6	91670001	91680000	0.0
230578	chr6	91675001	91685000	0.0
230579	chr6	91680001	91690000	0.0
230580	chr6	91685001	91695000	0.0
230581	chr6	91690001	91700000	0.0
230582	chr6	91695001	91705000	0.0
230583	chr6	91700001	91710000	0.0
230584	chr6	91705001	91715000	0.0
230585	chr6	91710001	91720000	0.0
230586	chr6	91715001	91725000	0.0
230587	chr6	91720001	91730000	0.0
230588	chr6	91725001	91735000	0.0
230589	chr6	91730001	91740000	0.0
230590	chr6	91735001	91745000	0.0
230591	chr6	91740001	91750000	0.0
230592	chr6	91745001	91755000	0.0
230593	chr6	91750001	91760000	0.0
230594	chr6	91755001	91765000	0.0
230595	chr6	91760001	91770000	0.0
230596	chr6	91765001	91775000	0.0
230597	chr6	91770001	91780000	0.0
230598	chr6	91775001	91785000	0.0
230599	chr6	91780001	91790000	0.0
230600	chr6	91785001	91795000	0.0
230601	chr6	91790001	91800000	0.0
230602	chr6	91795001	91805000	0.0
230603	chr6	91800001	91810000	0.0
230604	chr6	91805001	91815000	0.0
230605	chr6	91810001	91820000	0.0
230606	chr6	91815001	91825000	0.0
230607	chr6	91820001	91830000	0.0
230608	chr6	91825001	91835000	0.0
230609	chr6	91830001	91840000	0.0
230610	chr6	91835001	91845000	0.0
230611	chr6	91840001	91850000	0.0
230612	chr6	91845001	91855000	0.0
230613	chr6	91850001	91860000	0.0
230614	chr6	91855001	91865000	0.0
230615	chr6	91860001	91870000	0.0
230616	chr6	91865001	91875000	0.0
230617	chr6	91870001	91880000	0.0
230618	chr6	91875001	91885000	0.0
230619	chr6	91880001	91890000	0.0
230620	chr6	91885001	91895000	0.0
230621	chr6	91890001	91900000	0.0
230622	chr6	91895001	91905000	0.0
230623	chr6	91900001	91910000	0.0
230624	chr6	91905001	91915000	0.0
230625	chr6	91910001	91920000	0.0
230626	chr6	91915001	91925000	0.0
230627	chr6	91920001	91930000	0.0
230628	chr6	91925001	91935000	0.0
230629	chr6	91930001	91940000	0.0
230630	chr6	91935001	91945000	0.0
230631	chr6	91940001	91950000	0.0
230632	chr6	91945001	91955000	0.0
230633	chr6	91950001	91960000	0.0
230634	chr6	91955001	91965000	0.0
230635	chr6	91960001	91970000	0.0
230636	chr6	91965001	91975000	0.0
230637	chr6	91970001	91980000	0.0
230638	chr6	91975001	91985000	0.0
230639	chr6	91980001	91990000	0.0
230640	chr6	91985001	91995000	0.0
230641	chr6	91990001	92000000	0.0
230642	chr6	91995001	92005000	0.0
230643	chr6	92000001	92010000	0.0
230644	chr6	92005001	92015000	0.0
230645	chr6	92010001	92020000	0.0
230646	chr6	92015001	92025000	0.0
230647	chr6	92020001	92030000	0.0
230648	chr6	92025001	92035000	0.0
230649	chr6	92030001	92040000	0.0
230650	chr6	92035001	92045000	0.0
230651	chr6	92040001	92050000	0.0
230652	chr6	92045001	92055000	0.0
230653	chr6	92050001	92060000	0.0
230654	chr6	92055001	92065000	0.0
230655	chr6	92060001	92070000	0.0
230656	chr6	92065001	92075000	0.0
230657	chr6	92070001	92080000	0.0
230658	chr6	92075001	92085000	0.0
230659	chr6	92080001	92090000	0.0
230660	chr6	92085001	92095000	0.0
230661	chr6	92090001	92100000	0.0
230662	chr6	92095001	92105000	0.0
230663	chr6	92100001	92110000	0.0
230664	chr6	92105001	92115000	0.0
230665	chr6	92110001	92120000	0.0
230666	chr6	92115001	92125000	0.0
230667	chr6	92120001	92130000	0.0
230668	chr6	92125001	92135000	0.0
230669	chr6	92130001	92140000	0.0
230670	chr6	92135001	92145000	0.0
230671	chr6	92140001	92150000	0.0
230672	chr6	92145001	92155000	0.0
230673	chr6	92150001	92160000	0.0
230674	chr6	92155001	92165000	0.0
230675	chr6	92160001	92170000	0.0
230676	chr6	92165001	92175000	0.0
230677	chr6	92170001	92180000	0.0
230678	chr6	92175001	92185000	0.0
230679	chr6	92180001	92190000	0.0
230680	chr6	92185001	92195000	0.0
230681	chr6	92190001	92200000	0.0
230682	chr6	92195001	92205000	0.0
230683	chr6	92200001	92210000	0.0
230684	chr6	92205001	92215000	0.0
230685	chr6	92210001	92220000	0.0
230686	chr6	92215001	92225000	0.0
230687	chr6	92220001	92230000	0.0
230688	chr6	92225001	92235000	0.0
230689	chr6	92230001	92240000	0.0
230690	chr6	92235001	92245000	0.0
230691	chr6	92240001	92250000	0.0
230692	chr6	92245001	92255000	0.0
230693	chr6	92250001	92260000	0.0
230694	chr6	92255001	92265000	0.0
230695	chr6	92260001	92270000	0.0
230696	chr6	92265001	92275000	0.0
230697	chr6	92270001	92280000	0.0
230698	chr6	92275001	92285000	0.0
230699	chr6	92280001	92290000	0.0
230700	chr6	92285001	92295000	0.0
230701	chr6	92290001	92300000	0.0
230702	chr6	92295001	92305000	0.0
230703	chr6	92300001	92310000	0.0
230704	chr6	92305001	92315000	0.0
230705	chr6	92310001	92320000	0.0
230706	chr6	92315001	92325000	0.0
230707	chr6	92320001	92330000	0.0
230708	chr6	92325001	92335000	0.0
230709	chr6	92330001	92340000	0.0
230710	chr6	92335001	92345000	0.0
230711	chr6	92340001	92350000	0.0
230712	chr6	92345001	92355000	0.0
230713	chr6	92350001	92360000	0.0
230714	chr6	92355001	92365000	0.0
230715	chr6	92360001	92370000	0.0
230716	chr6	92365001	92375000	0.0
230717	chr6	92370001	92380000	0.0
230718	chr6	92375001	92385000	0.0
230719	chr6	92380001	92390000	0.0
230720	chr6	92385001	92395000	0.0
230721	chr6	92390001	92400000	0.0
230722	chr6	92395001	92405000	0.0
230723	chr6	92400001	92410000	0.0
230724	chr6	92405001	92415000	0.0
230725	chr6	92410001	92420000	0.0
230726	chr6	92415001	92425000	0.0
230727	chr6	92420001	92430000	0.0
230728	chr6	92425001	92435000	0.0
230729	chr6	92430001	92440000	0.0
230730	chr6	92435001	92445000	0.0
230731	chr6	92440001	92450000	0.0
230732	chr6	92445001	92455000	0.0
230733	chr6	92450001	92460000	0.0
230734	chr6	92455001	92465000	0.0
230735	chr6	92460001	92470000	0.0
230736	chr6	92465001	92475000	0.0
230737	chr6	92470001	92480000	0.0
230738	chr6	92475001	92485000	0.0
230739	chr6	92480001	92490000	0.0
230740	chr6	92485001	92495000	0.0
230741	chr6	92490001	92500000	0.0
230742	chr6	92495001	92505000	0.0
230743	chr6	92500001	92510000	0.0
230744	chr6	92505001	92515000	0.0
230745	chr6	92510001	92520000	0.0
230746	chr6	92515001	92525000	0.0
230747	chr6	92520001	92530000	0.0
230748	chr6	92525001	92535000	0.0
230749	chr6	92530001	92540000	0.0
230750	chr6	92535001	92545000	0.0
230751	chr6	92540001	92550000	0.0
230752	chr6	92545001	92555000	0.0
230753	chr6	92550001	92560000	0.0
230754	chr6	92555001	92565000	0.0
230755	chr6	92560001	92570000	0.0
230756	chr6	92565001	92575000	0.0
230757	chr6	92570001	92580000	0.0
230758	chr6	92575001	92585000	0.0
230759	chr6	92580001	92590000	0.0
230760	chr6	92585001	92595000	0.0
230761	chr6	92590001	92600000	0.0
230762	chr6	92595001	92605000	0.0
230763	chr6	92600001	92610000	0.0
230764	chr6	92605001	92615000	0.0
230765	chr6	92610001	92620000	0.0
230766	chr6	92615001	92625000	0.0
230767	chr6	92620001	92630000	0.0
230768	chr6	92625001	92635000	0.0
230769	chr6	92630001	92640000	0.0
230770	chr6	92635001	92645000	0.0
230771	chr6	92640001	92650000	0.0
230772	chr6	92645001	92655000	0.0
230773	chr6	92650001	92660000	0.0
230774	chr6	92655001	92665000	0.0
230775	chr6	92660001	92670000	0.0
230776	chr6	92665001	92675000	0.0
230777	chr6	92670001	92680000	0.0
230778	chr6	92675001	92685000	0.0
230779	chr6	92680001	92690000	0.0
230780	chr6	92685001	92695000	0.0
230781	chr6	92690001	92700000	0.0
230782	chr6	92695001	92705000	0.0
230783	chr6	92700001	92710000	0.0
230784	chr6	92705001	92715000	0.0
230785	chr6	92710001	92720000	0.0
230786	chr6	92715001	92725000	0.0
230787	chr6	92720001	92730000	0.0
230788	chr6	92725001	92735000	0.0
230789	chr6	92730001	92740000	0.0
230790	chr6	92735001	92745000	0.0
230791	chr6	92740001	92750000	0.0
230792	chr6	92745001	92755000	0.0
230793	chr6	92750001	92760000	0.0
230794	chr6	92755001	92765000	0.0
230795	chr6	92760001	92770000	0.0
230796	chr6	92765001	92775000	0.0
230797	chr6	92770001	92780000	0.0
230798	chr6	92775001	92785000	0.0
230799	chr6	92780001	92790000	0.0
230800	chr6	92785001	92795000	0.0
230801	chr6	92790001	92800000	0.0
230802	chr6	92795001	92805000	0.0
230803	chr6	92800001	92810000	0.0
230804	chr6	92805001	92815000	0.0
230805	chr6	92810001	92820000	0.0
230806	chr6	92815001	92825000	0.0
230807	chr6	92820001	92830000	0.0
230808	chr6	92825001	92835000	0.0
230809	chr6	92830001	92840000	0.0
230810	chr6	92835001	92845000	0.0
230811	chr6	92840001	92850000	0.0
230812	chr6	92845001	92855000	0.0
230813	chr6	92850001	92860000	0.0
230814	chr6	92855001	92865000	0.0
230815	chr6	92860001	92870000	0.0
230816	chr6	92865001	92875000	0.0
230817	chr6	92870001	92880000	0.0
230818	chr6	92875001	92885000	0.0
230819	chr6	92880001	92890000	0.0
230820	chr6	92885001	92895000	0.0
230821	chr6	92890001	92900000	0.0
230822	chr6	92895001	92905000	0.0
230823	chr6	92900001	92910000	0.0
230824	chr6	92905001	92915000	0.0
230825	chr6	92910001	92920000	0.0
230826	chr6	92915001	92925000	0.0
230827	chr6	92920001	92930000	0.0
230828	chr6	92925001	92935000	0.0
230829	chr6	92930001	92940000	0.0
230830	chr6	92935001	92945000	0.0
230831	chr6	92940001	92950000	0.0
230832	chr6	92945001	92955000	0.0
230833	chr6	92950001	92960000	0.0
230834	chr6	92955001	92965000	0.0
230835	chr6	92960001	92970000	0.0
230836	chr6	92965001	92975000	0.0
230837	chr6	92970001	92980000	0.0
230838	chr6	92975001	92985000	0.0
230839	chr6	92980001	92990000	0.0
230840	chr6	92985001	92995000	0.0
230841	chr6	92990001	93000000	0.0
230842	chr6	92995001	93005000	0.0
230843	chr6	93000001	93010000	0.0
230844	chr6	93005001	93015000	0.0
230845	chr6	93010001	93020000	0.0
230846	chr6	93015001	93025000	0.0
230847	chr6	93020001	93030000	0.0
230848	chr6	93025001	93035000	0.0
230849	chr6	93030001	93040000	0.0
230850	chr6	93035001	93045000	0.0
230851	chr6	93040001	93050000	0.0
230852	chr6	93045001	93055000	0.0
230853	chr6	93050001	93060000	0.0
230854	chr6	93055001	93065000	0.0
230855	chr6	93060001	93070000	0.0
230856	chr6	93065001	93075000	0.0
230857	chr6	93070001	93080000	0.0
230858	chr6	93075001	93085000	0.0
230859	chr6	93080001	93090000	0.0
230860	chr6	93085001	93095000	0.0
230861	chr6	93090001	93100000	0.0
230862	chr6	93095001	93105000	0.0
230863	chr6	93100001	93110000	0.0
230864	chr6	93105001	93115000	0.0
230865	chr6	93110001	93120000	0.0
230866	chr6	93115001	93125000	0.0
230867	chr6	93120001	93130000	0.0
230868	chr6	93125001	93135000	0.0
230869	chr6	93130001	93140000	0.0
230870	chr6	93135001	93145000	0.0
230871	chr6	93140001	93150000	0.0
230872	chr6	93145001	93155000	0.0
230873	chr6	93150001	93160000	0.0
230874	chr6	93155001	93165000	0.0
230875	chr6	93160001	93170000	0.0
230876	chr6	93165001	93175000	0.0
230877	chr6	93170001	93180000	0.0
230878	chr6	93175001	93185000	0.0
230879	chr6	93180001	93190000	0.0
230880	chr6	93185001	93195000	0.0
230881	chr6	93190001	93200000	0.0
230882	chr6	93195001	93205000	0.0
230883	chr6	93200001	93210000	0.0
230884	chr6	93205001	93215000	0.0
230885	chr6	93210001	93220000	0.0
230886	chr6	93215001	93225000	0.0
230887	chr6	93220001	93230000	0.0
230888	chr6	93225001	93235000	0.0
230889	chr6	93230001	93240000	0.0
230890	chr6	93235001	93245000	0.0
230891	chr6	93240001	93250000	0.0
230892	chr6	93245001	93255000	0.0
230893	chr6	93250001	93260000	0.0
230894	chr6	93255001	93265000	0.0
230895	chr6	93260001	93270000	0.0
230896	chr6	93265001	93275000	0.0
230897	chr6	93270001	93280000	0.0
230898	chr6	93275001	93285000	0.0
230899	chr6	93280001	93290000	0.0
230900	chr6	93285001	93295000	0.0
230901	chr6	93290001	93300000	0.0
230902	chr6	93295001	93305000	0.0
230903	chr6	93300001	93310000	0.0
230904	chr6	93305001	93315000	0.0
230905	chr6	93310001	93320000	0.0
230906	chr6	93315001	93325000	0.0
230907	chr6	93320001	93330000	0.0
230908	chr6	93325001	93335000	0.0
230909	chr6	93330001	93340000	0.0
230910	chr6	93335001	93345000	0.0
230911	chr6	93340001	93350000	0.0
230912	chr6	93345001	93355000	0.0
230913	chr6	93350001	93360000	0.0
230914	chr6	93355001	93365000	0.0
230915	chr6	93360001	93370000	0.0
230916	chr6	93365001	93375000	0.0
230917	chr6	93370001	93380000	0.0
230918	chr6	93375001	93385000	0.0
230919	chr6	93380001	93390000	0.0
230920	chr6	93385001	93395000	0.0
230921	chr6	93390001	93400000	0.0
230922	chr6	93395001	93405000	0.0
230923	chr6	93400001	93410000	0.0
230924	chr6	93405001	93415000	0.0
230925	chr6	93410001	93420000	0.0
230926	chr6	93415001	93425000	0.0
230927	chr6	93420001	93430000	0.0
230928	chr6	93425001	93435000	0.0
230929	chr6	93430001	93440000	0.0
230930	chr6	93435001	93445000	0.0
230931	chr6	93440001	93450000	0.0
230932	chr6	93445001	93455000	0.0
230933	chr6	93450001	93460000	0.0
230934	chr6	93455001	93465000	0.0
230935	chr6	93460001	93470000	0.0
230936	chr6	93465001	93475000	0.0
230937	chr6	93470001	93480000	0.0
230938	chr6	93475001	93485000	0.0
230939	chr6	93480001	93490000	0.0
230940	chr6	93485001	93495000	0.0
230941	chr6	93490001	93500000	0.0
230942	chr6	93495001	93505000	0.0
230943	chr6	93500001	93510000	0.0
230944	chr6	93505001	93515000	0.0
230945	chr6	93510001	93520000	0.0
230946	chr6	93515001	93525000	0.0
230947	chr6	93520001	93530000	0.0
230948	chr6	93525001	93535000	0.0
230949	chr6	93530001	93540000	0.0
230950	chr6	93535001	93545000	0.0
230951	chr6	93540001	93550000	0.0
230952	chr6	93545001	93555000	0.0
230953	chr6	93550001	93560000	0.0
230954	chr6	93555001	93565000	0.0
230955	chr6	93560001	93570000	0.0
230956	chr6	93565001	93575000	0.0
230957	chr6	93570001	93580000	0.0
230958	chr6	93575001	93585000	0.0
230959	chr6	93580001	93590000	0.0
230960	chr6	93585001	93595000	0.0
230961	chr6	93590001	93600000	0.0
230962	chr6	93595001	93605000	0.0
230963	chr6	93600001	93610000	0.0
230964	chr6	93605001	93615000	0.0
230965	chr6	93610001	93620000	0.0
230966	chr6	93615001	93625000	0.0
230967	chr6	93620001	93630000	0.0
230968	chr6	93625001	93635000	0.0
230969	chr6	93630001	93640000	0.0
230970	chr6	93635001	93645000	0.0
230971	chr6	93640001	93650000	0.0
230972	chr6	93645001	93655000	0.0
230973	chr6	93650001	93660000	0.0
230974	chr6	93655001	93665000	0.0
230975	chr6	93660001	93670000	0.0
230976	chr6	93665001	93675000	0.0
230977	chr6	93670001	93680000	0.0
230978	chr6	93675001	93685000	0.0
230979	chr6	93680001	93690000	0.0
230980	chr6	93685001	93695000	0.0
230981	chr6	93690001	93700000	0.0
230982	chr6	93695001	93705000	0.0
230983	chr6	93700001	93710000	0.0
230984	chr6	93705001	93715000	0.0
230985	chr6	93710001	93720000	0.0
230986	chr6	93715001	93725000	0.0
230987	chr6	93720001	93730000	0.0
230988	chr6	93725001	93735000	0.0
230989	chr6	93730001	93740000	0.0
230990	chr6	93735001	93745000	0.0
230991	chr6	93740001	93750000	0.0
230992	chr6	93745001	93755000	0.0
230993	chr6	93750001	93760000	0.0
230994	chr6	93755001	93765000	0.0
230995	chr6	93760001	93770000	0.0
230996	chr6	93765001	93775000	0.0
230997	chr6	93770001	93780000	0.0
230998	chr6	93775001	93785000	0.0
230999	chr6	93780001	93790000	0.0
231000	chr6	93785001	93795000	0.0
231001	chr6	93790001	93800000	0.0
231002	chr6	93795001	93805000	0.0
231003	chr6	93800001	93810000	0.0
231004	chr6	93805001	93815000	0.0
231005	chr6	93810001	93820000	0.0
231006	chr6	93815001	93825000	0.0
231007	chr6	93820001	93830000	0.0
231008	chr6	93825001	93835000	0.0
231009	chr6	93830001	93840000	0.0
231010	chr6	93835001	93845000	0.0
231011	chr6	93840001	93850000	0.0
231012	chr6	93845001	93855000	0.0
231013	chr6	93850001	93860000	0.0
231014	chr6	93855001	93865000	0.0
231015	chr6	93860001	93870000	0.0
231016	chr6	93865001	93875000	0.0
231017	chr6	93870001	93880000	0.0
231018	chr6	93875001	93885000	0.0
231019	chr6	93880001	93890000	0.0
231020	chr6	93885001	93895000	0.0
231021	chr6	93890001	93900000	0.0
231022	chr6	93895001	93905000	0.0
231023	chr6	93900001	93910000	0.0
231024	chr6	93905001	93915000	0.0
231025	chr6	93910001	93920000	0.0
231026	chr6	93915001	93925000	0.0
231027	chr6	93920001	93930000	0.0
231028	chr6	93925001	93935000	0.0
231029	chr6	93930001	93940000	0.0
231030	chr6	93935001	93945000	0.0
231031	chr6	93940001	93950000	0.0
231032	chr6	93945001	93955000	0.0
231033	chr6	93950001	93960000	0.0
231034	chr6	93955001	93965000	0.0
231035	chr6	93960001	93970000	0.0
231036	chr6	93965001	93975000	0.0
231037	chr6	93970001	93980000	0.0
231038	chr6	93975001	93985000	0.0
231039	chr6	93980001	93990000	0.0
231040	chr6	93985001	93995000	0.0
231041	chr6	93990001	94000000	0.0
231042	chr6	93995001	94005000	0.0
231043	chr6	94000001	94010000	0.0
231044	chr6	94005001	94015000	0.0
231045	chr6	94010001	94020000	0.0
231046	chr6	94015001	94025000	0.0
231047	chr6	94020001	94030000	0.0
231048	chr6	94025001	94035000	0.0
231049	chr6	94030001	94040000	0.0
231050	chr6	94035001	94045000	0.0
231051	chr6	94040001	94050000	0.0
231052	chr6	94045001	94055000	0.0
231053	chr6	94050001	94060000	0.0
231054	chr6	94055001	94065000	0.0
231055	chr6	94060001	94070000	0.0
231056	chr6	94065001	94075000	0.0
231057	chr6	94070001	94080000	0.0
231058	chr6	94075001	94085000	0.0
231059	chr6	94080001	94090000	0.0
231060	chr6	94085001	94095000	0.0
231061	chr6	94090001	94100000	0.0
231062	chr6	94095001	94105000	0.0
231063	chr6	94100001	94110000	0.0
231064	chr6	94105001	94115000	0.0
231065	chr6	94110001	94120000	0.0
231066	chr6	94115001	94125000	0.0
231067	chr6	94120001	94130000	0.0
231068	chr6	94125001	94135000	0.0
231069	chr6	94130001	94140000	0.0
231070	chr6	94135001	94145000	0.0
231071	chr6	94140001	94150000	0.0
231072	chr6	94145001	94155000	0.0
231073	chr6	94150001	94160000	0.0
231074	chr6	94155001	94165000	0.0
231075	chr6	94160001	94170000	0.0
231076	chr6	94165001	94175000	0.0
231077	chr6	94170001	94180000	0.0
231078	chr6	94175001	94185000	0.0
231079	chr6	94180001	94190000	0.0
231080	chr6	94185001	94195000	0.0
231081	chr6	94190001	94200000	0.0
231082	chr6	94195001	94205000	0.0
231083	chr6	94200001	94210000	0.0
231084	chr6	94205001	94215000	0.0
231085	chr6	94210001	94220000	0.0
231086	chr6	94215001	94225000	0.0
231087	chr6	94220001	94230000	0.0
231088	chr6	94225001	94235000	0.0
231089	chr6	94230001	94240000	0.0
231090	chr6	94235001	94245000	0.0
231091	chr6	94240001	94250000	0.0
231092	chr6	94245001	94255000	0.0
231093	chr6	94250001	94260000	0.0
231094	chr6	94255001	94265000	0.0
231095	chr6	94260001	94270000	0.0
231096	chr6	94265001	94275000	0.0
231097	chr6	94270001	94280000	0.0
231098	chr6	94275001	94285000	0.0
231099	chr6	94280001	94290000	0.0
231100	chr6	94285001	94295000	0.0
231101	chr6	94290001	94300000	0.0
231102	chr6	94295001	94305000	0.0
231103	chr6	94300001	94310000	0.0
231104	chr6	94305001	94315000	0.0
231105	chr6	94310001	94320000	0.0
231106	chr6	94315001	94325000	0.0
231107	chr6	94320001	94330000	0.0
231108	chr6	94325001	94335000	0.0
231109	chr6	94330001	94340000	0.0
231110	chr6	94335001	94345000	0.0
231111	chr6	94340001	94350000	0.0
231112	chr6	94345001	94355000	0.0
231113	chr6	94350001	94360000	0.0
231114	chr6	94355001	94365000	0.0
231115	chr6	94360001	94370000	0.0
231116	chr6	94365001	94375000	0.0
231117	chr6	94370001	94380000	0.0
231118	chr6	94375001	94385000	0.0
231119	chr6	94380001	94390000	0.0
231120	chr6	94385001	94395000	0.0
231121	chr6	94390001	94400000	0.0
231122	chr6	94395001	94405000	0.0
231123	chr6	94400001	94410000	0.0
231124	chr6	94405001	94415000	0.0
